"lake","site","date","chla_mgm3_top","DRP_mgm3_bottom","DRP_mgm3_top","NH4_mgm3_bottom","NH4_mgm3_top","NNN_mgm3_bottom","NNN_mgm3_top","secchi_m","TN_mgm3_bottom","TN_mgm3_top","TP_mg_m3_bottom","TP_mgm3_top","turb_NTU_bottom","turb_NTU_top","pH_bottom","pH_top","chla_mgm3_bottom"
"Rotorua","5",2012-06-26,6.1,0,0,51,55,132,133,NA,339,375,12.20631,13.18303,0.65,0.85,6.9,7,NA
"Rotorua","5",2012-07-19,4.6,1,1,34,33,157,159,4.4,358,352,8.299446,8.299446,1.3,1.4,7,6.9,NA
"Rotorua","5",2012-08-15,8.7,0,0,25,12,162,161.5,2.525,363,388,10.25288,10.25288,2.1,2,6.7,7.4,NA
"Rotorua","5",2012-09-19,12.2,0,0,16,4,83,77,1.7,365,352,15.13646,15.13646,3.3,3.5,7.1,7.3,NA
"Rotorua","5",2012-10-17,2.5,1,1.9,24,33,79,87,2.6,310,308,10.25288,9.276162,2.6,3.1,6.9,7,NA
"Rotorua","5",2012-11-14,5.32,0,0,36,36,53,60,3.85,281,308,8.299446,8.299446,1.3,1.4,7.1,7.2,NA
"Rotorua","5",2012-12-12,5.74,0,0,102,23,50,46,3.3,363,290,12.20631,9.276162,1.7,1.5,6.7,7,NA
"Rotorua","5",2013-01-16,9.8,0,0,161,84,26,94,3.1,399,424,16.11318,14.15974,1.9,2.3,6.7,6.9,NA
"Rotorua","5",2013-02-20,5.1,1.9,0,158,68,21,8,NA,394,292,19.04333,16.11318,1.9,2.1,6.6,6.7,NA
"Rotorua","5",2013-03-20,14.8,0,0,1,3,1,2,3.1,327,273,25.88034,21.97347,1.9,2.4,7,7.1,NA
"Rotorua","5",2013-04-23,9.6,1,0,49,49,14,16,3.55,283,298,18.06661,20.02004,1.8,1.7,6.9,6.9,NA
"Rotorua","5",2013-05-15,31,1,0,41,3,10,2,2.75,341,278,24.90362,19.04333,1.8,1.5,6.6,6.9,NA
"Rotorua","5",2013-06-19,16.6,0,1,31,34,14,14,2.55,293,309,19.04333,20.02004,2.4,2.5,6.8,6.9,NA
"Rotorua","5",2013-07-17,15.7,1,1.9,3,2,37,31.5,2.4,289,289,21.97347,20.99676,2.3,2.7,7.1,7.05,NA
"Rotorua","5",2013-08-21,10,1,1,24,3,2,2,2.75,328,276,23.92691,20.02004,3.2,2.8,7,7.1,NA
"Rotorua","5",2013-09-18,10,0,0,9,16,8,8,2.6,281,245,21.97347,17.08989,2.3,2,6.9,7.3,NA
"Rotorua","5",2013-10-22,11.2,0,0,1,1,0.5,102,2.3,256,342,16.11318,14.15974,2.7,2.2,7.1,7,NA
"Rotorua","5",2013-11-21,7.3,0,0,40,1,1,1,2,270,240,17.08989,14.15974,3.3,3.4,6.5,6.3,NA
"Rotorua","5",2013-12-10,6.8,0,0,24,2,4,2,3.2,238,252,10.25288,11.22959,1.8,2.6,7,7.1,NA
"Rotorua","5",2014-01-15,10.6,0,0,4,6,1,2,3.25,263,266,15.13646,14.15974,1.6,1.8,7.2,7.3,NA
"Rotorua","5",2014-02-19,10.7,3.8,0,46,1,2,NA,2.75,308,NA,22.95019,17.08989,1.5,1.7,6.8,6.8,NA
"Rotorua","5",2014-03-19,1.9,1,0,48,32,2,3,2.5,282,325,20.99676,23.92691,1.7,2.2,6.9,7,NA
"Rotorua","5",2014-04-16,12,0,0,16,13,9,2,3,298,298,20.99676,20.99676,2,2.2,6.3,6.5,NA
"Rotorua","5",2014-05-21,8.6,0,0,10,14,0.5,49,3.3,231,343,12.20631,16.11318,2.3,2.9,6.7,6.6,NA
"Rotorua","5",2014-06-18,9.6,2.8,3.8,26,26,8,11,3.7,250,273,11.22959,12.20631,1.6,4.6,6.9,6.8,NA
"Rotorua","5",2014-07-23,12.2,0,0,4,3,29,27,2.8,253,280,13.18303,15.13646,2.7,2.9,6.9,7.1,NA
"Rotorua","5",2014-08-26,11.8,0,0,20,9,19,13,2.85,288,268,18.06661,16.11318,2.6,1.8,6.8,6.9,NA
"Rotorua","5",2014-09-17,11.7,0,0,9,8,7,7,2.85,247,279,14.15974,18.06661,1.7,2.1,6.8,6.8,NA
"Rotorua","5",2014-10-21,6.7,0,0,20,1,2,1,2.2,271,244,16.11318,14.15974,2.3,2.4,6.8,6.8,NA
"Rotorua","5",2014-11-19,6,0,0,32,30,10,10,4.4,248,260,13.18303,8.299446,1.5,1.7,6.7,6.7,NA
"Rotorua","5",2014-12-17,12.5,0,0,22,5,4,7,2.75,255,276,12.20631,11.22959,1.1,1.4,6.8,6.9,NA
"Rotorua","5",2015-01-21,5.9,50.6,0,488,4,1,0.5,3.5,812,269,86.43675,15.13646,0.85,1.3,6.1,6.5,NA
"Rotorua","5",2015-02-18,20.1,2.8,0,85,4,7,169,2.5,346,501,23.92691,22.95019,1.9,2,6.3,6.7,NA
"Rotorua","5",2015-03-17,16.6,5.6,1.9,25,1,3,2,2.2,367,346,38.57765,32.71735,2.1,2,6.8,6.8,NA
"Rotorua","5",2015-04-15,15.4,1,0,4,5,3,5,2.85,345,373,33.69407,33.69407,2.5,2.3,7.1,7.1,NA
"Rotorua","5",2015-05-20,11.4,0,0,3,4,0.5,0.5,2.5,329,345,22.95019,22.95019,2.1,2.1,7,7,NA
"Rotorua","5",2015-06-17,10.1,0,0,4,14,2,1.5,2.75,282,284,18.06661,17.08989,3.2,3.2,6.9,7,NA
"Rotorua","5",2015-07-22,8.5,0,NA,6,6,17,18,2.7,275,275,20.02004,19.04333,2,1.9,6.8,7,NA
"Rotorua","5",2015-08-20,9.3,0,0,2,3,1,2,3,254,258,16.11318,15.13646,1.9,2.1,6.8,6.7,NA
"Rotorua","5",2015-09-16,6.5,1,0,4,4,2,1,3.6,256,262,16.11318,15.13646,2.7,2,6.7,7.1,NA
"Rotorua","5",2015-10-21,6.6,0,0,3,4,2,7,3.05,252,303,14.15974,15.13646,2.3,2.3,7.2,7.2,NA
"Rotorua","5",2015-11-18,5.4,0,0,10,13,3,5,3,283,284,15.13646,14.15974,2.3,2.3,6.8,6.8,NA
"Rotorua","5",2015-12-16,13.5,0,0,17,16,3,2,2.6,314,323,16.11318,16.11318,1.9,2,6.6,6.5,NA
"Rotorua","5",2016-01-20,6.9,0,0,61,3,4,2,2.85,316,280,18.06661,17.08989,1.3,1.6,6.5,6.6,NA
"Rotorua","5",2016-02-17,9.1,42.2,0,609,28,13,287,3.15,774,624,68.85586,20.02004,0.75,1.6,6.4,6.6,NA
"Rotorua","5",2016-03-16,23.4,0,0,1,2,3,2,1.9,396,379,38.57765,33.69407,2.3,2.6,7,7.1,NA
"Rotorua","5",2016-04-20,27.6,0,0,8,9,1,2,2.2,351,361,33.69407,32.71735,2.2,2.3,6.7,6.7,NA
"Rotorua","5",2016-05-18,23.8,1,1,13,16,0.5,3,2.22,357,369,27.83377,27.83377,2,2.4,6.7,6.7,NA
"Rotorua","5",2016-06-15,17.5,0,0,4,5,0.5,36,2.5,330.8,384.6,21.24094,21.98324,2,2.4,6.9,6.9,NA
"Rotorua","5",2016-07-20,9.9,0,0,11,12,28,28,2.4,275,292,15.13646,16.11318,2.9,3.2,6.8,7,NA
"Rotorua","5",2016-08-17,5.9,0,0,28,7,19,22,3.05,260,270,11.22959,13.18303,2.2,2,6.9,7,NA
"Rotorua","5",2016-09-21,4.5,0,0,59,22,36,139,3.55,320,460,15.13646,14.15974,1.8,1.5,6.6,6.6,NA
"Rotorua","5",2016-10-19,4.4,0,1.9,52,45,56,58,3.5,330,340,15.13646,18.06661,1.8,1.8,6.8,6.9,NA
"Rotorua","5",2016-11-16,11.8,0,0,11,5,3,4,3.15,240,270,11.22959,13.18303,2,1.9,6.6,6.3,NA
"Rotorua","5",2016-12-16,9.6,0,0,27,27,2,2,4.3,290,290,13.18303,12.20631,1.2,1.4,6.8,6.9,NA
"Rotorua","5",2017-01-18,10.1,1,1,8,7,0,0,1.9,280,280,18.06661,17.08989,1.9,2.1,6.9,6.9,NA
"Rotorua","5",2017-02-15,5.5,0,0,196,6,3,664,4.2,380,900,14.15974,10.25288,1.2,1.3,6.7,6.7,NA
"Rotorua","5",2017-03-15,9.8,0,0,72,72,23,24,3.8,540,330,20.02004,15.13646,1.3,1.4,7,7.1,NA
"Rotorua","5",2017-04-19,7.5,0,0,48,41,59,53,4.45,300,300,13.18303,16.11318,2,1.5,6.8,6.8,NA
"Rotorua","5",2017-05-22,10.3,0,0,21,22,93,100,3.25,290,330,13.18303,14.15974,2.5,2.4,7,7.2,NA
"Rotorua","5",2017-06-21,7.6,0,0,21,23,100,602,4.3,370,880,12.20631,10.25288,1.1,1.2,6.6,6.4,NA
"Rotorua","5",2017-07-19,8.4,0,0,37,8,122,119.5,4.7,350,310,15.13646,12.20631,1.5,1.5,6.6,6.65,NA
"Rotorua","5",2017-08-16,15.8,0,0,4,5,135,135,3.6,340,350,12.20631,12.20631,1.7,2.2,6.7,6.8,NA
"Rotorua","5",2017-09-20,13,0,0,7,6,136,139,3.6,340,400,13.18303,18.06661,1.8,1.9,6.8,6.8,NA
"Rotorua","5",2017-10-18,14.6,0,0,3,4,92,91,2.4,350,370,18.06661,17.08989,2.5,3.3,7,7,NA
"Rotorua","5",2017-11-14,11.2,0,0,31,17,86,79,2.6,350,360,20.02004,17.08989,2,2.3,6.8,6.9,NA
"Rotorua","5",2017-12-13,8.1,7.5,1,286,8,63,26,2.3,480,310,30.76392,18.06661,1,2.2,6.6,7,NA
"Rotorua","5",2018-01-17,10.1,3.8,0,261,35,18,5,3.2,540,280,34.67079,18.06661,1.7,1.9,6.6,6.8,NA
"Rotorua","5",2018-02-20,7.3,0,0,176,2,18,1,3.8,340,260,13.18303,16.11318,1.4,2,6.4,6.8,NA
"Rotorua","5",2018-03-21,11.4,0,0,98,44,46,19,4.4,370,270,20.02004,13.18303,2.1,1.4,6.6,6.7,NA
"Rotorua","5",2018-04-18,12.1,0,0,34,36,35,38,3.25,310,310,16.11318,15.13646,1.5,1.8,6.9,6.9,NA
"Rotorua","5",2018-05-16,11.8,1,0,47,11,94,62,3.55,400,290,23.92691,12.20631,2.2,1.4,6.7,6.9,NA
"Rotorua","5",2018-06-20,19.3,0,0,9,9,95,95,2.9,330,330,15.13646,14.15974,2,1.8,6.8,6.8,NA
"Rotorua","5",2018-07-18,20.1,0,0,3,2,109,115,3.15,338,346,14.15974,14.15974,2.05,1.89,6.81,6.91,NA
"Rotorua","5",2018-08-22,13.2,0,0,8,7,115,116,3.1,304,318,15.13646,16.11318,2.05,1.89,6.72,6.86,NA
"Rotorua","5",2018-09-19,12.6,0,0,15,4,86.76,80.87,2.9,352,346,16.11318,15.13646,2.05,1.89,6.9,6.99,NA
"Rotorua","5",2018-10-17,9.2,1,1,33,32,51,51,2.3,489,313,49,16,2.05,1.89,6.67,6.67,NA
"Rotorua","5",2018-11-21,6.2,1,1,186,15,46,17,3.35,449,248,14,11,2.05,1.89,6.48,6.88,NA
"Rotorua","5",2018-12-12,6.4,2,2,105,34,44,48,3.15,353,314,13,12,2.05,1.89,6.6,7.03,NA
"Rotorua","5",2019-01-16,9.2,9,3,278,66,31,28,4,591,317,34,14,2.05,1.89,6.46,6.84,NA
"Rotorua","5",2019-02-20,15,2,2,105,3,13.8,1.93,2.35,403,296,31,19,2.05,1.89,6.68,7.22,NA
"Rotorua","5",2019-03-20,11.7,13.5,3.6,264.5,7,9.5,1.1,2.75,505,293.4,44,22,2.05,1.89,6.48,6.81,NA
"Rotorua","5",2019-04-16,15.9,3,3.1,9.1,3.7,1,0.5209,2.4,340.4,341,28,26,2.05,1.89,7.12,7.17,NA
"Rotorua","5",2019-05-15,11.6,11,10,20.4,23.6,1.5,2.2,3.2,279.4,305.9,23,24,2.05,1.89,6.74,6.75,NA
"Rotorua","5",2019-06-19,17.6,2,2,2,1,0,1,2.15,255,282,18,20,2.05,1.89,7.16,7.15,NA
"Rotorua","5",2019-07-17,13.1,1,1,2,0,1,3,2.85,242,278,14.15974,16.11318,2.22,1.75,6.97,6.99,NA
"Rotorua","5",2019-09-19,4.1,1,0,5,4,21,21,4.05,251,210,11.22959,9.276162,1.27,1.19,7.03,7.12,NA
"Rotorua","5",2019-10-21,2.7,2,2,32,27,40,39,3.75,259,274,20,15,1.55,1.51,7.03,7.07,NA
"Rotorua","5",2019-11-20,7.2,1,1,30,27,35,35,3.4,280,312,13,16,1.81,2.26,6.99,7.05,NA
"Rotorua","5",2019-12-11,10,5,2,212,14,29,4,2.45,499,309,29,17,1.78,2.99,6.52,7.27,NA
"Rotorua","5",2020-01-22,6.2,2,1,64,10,3,2,3,338,262,27,15,2.02,1.66,6.7,7.5,NA
"Rotorua","5",2020-02-19,4.4,15.7,1.6,178.8,15.5,4,4,5.2,345.9,231.9,29,15.4,1.12,0.987,6.6,7.04,NA
"Rotorua","5",2020-03-20,12.95,8.35,1.3,NA,NA,NA,NA,4.5,372.95,325.95,28.5,21.2,NA,NA,NA,NA,NA
"Rotorua","5",2020-04-20,12.95,8.35,1.3,NA,NA,NA,NA,4.5,372.95,325.95,28.5,21.2,NA,NA,NA,NA,NA
"Rotorua","5",2020-05-20,12.95,8.35,1.3,NA,NA,NA,NA,4.5,372.95,325.95,28.5,21.2,NA,NA,NA,NA,NA
"Rotorua","5",2020-06-17,21.5,1,1,27,13,71,66,3.8,400,420,28,27,2.48,2.87,7,7.17,NA
"Rotorua","5",2020-07-22,14.7,1.2,1.2,9,7.2,23.7,19.85,3.1,275.3,269.7,16.7,19,1.86,1.86,7.36,6.82,NA
"Rotorua","5",2020-08-19,9.8,0.8,1.6,10.1,9.5,22.2,26.1,3.5,281,280.7,13.9,13.6,1.86,1.61,6.89,7.11,NA
"Rotorua","5",2020-09-15,12.55,1.4,1.3,11.05,6.25,11.1,15.05,2.9,274,283.35,15.95,14.8,1.935,2.345,6.915,7.06,NA
"Rotorua","5",2020-10-14,15.3,2,1,12,3,0,4,2.3,267,286,18,16,2.01,3.08,6.94,7.01,NA
"Rotorua","5",2020-11-18,15.4,7,2,128,3,4,3,2.9,363,318,29,18,1.52,3.23,6.67,6.95,NA
"Rotorua","5",2020-12-16,7.6,7,2,61,4,5,2,3.4,307,256,30,17,1.46,1.39,6.77,7.25,NA
"Rotorua","5",2021-01-20,10.9,71,4,334,5,4,0,2.85,582,298,101,32,0.926,2.23,6.42,7.07,NA
"Rotorua","5",2021-02-17,15.1,10,3,19,4,3,3,2.4,392,310,48,35,1.83,1.97,6.84,8.99,NA
"Rotorua","5",2021-03-17,22.3,19.2,6.7,57.7,5.2,6.3,5.3,2.4,447,358.8,64.8,43.4,1.94,1.67,6.58,7.02,NA
"Rotorua","5",2021-04-22,9.8,16.6,15.8,111.2,104,17.6,17.3,3.2,401.4,414,42.2,41.1,1.05,1.56,6.87,6.97,NA
"Rotorua","5",2021-05-19,8.9,4.1,3.6,29.1,25.8,19.3,19.2,2.5,323.1,345,27.7,30.4,1.68,1.87,7.01,7.16,NA
"Rotorua","5",2021-06-16,4,12.9,4.4,44.9,21.8,8,6.8,3,298.8,266.6,39.8,26.7,1.74,1.59,6.92,6.99,NA
"Tarawera","5",2001-07-17,1.7,8,9,2,7,7,8.8,10.8,176,74.8,8,10,0.71,0.79,7.65,7.6,NA
"Tarawera","5",2001-08-21,2.2,5,6,7,8,2,3,13.1,78,110,8,7,0.8,1.6,7.4,7.8,NA
"Tarawera","5",2001-09-19,1.8,4,3,7,2,3,2,5.99,88,112,13,8,1.1,0.57,7.6,7.7,NA
"Tarawera","5",2001-10-17,1.2,5,2,4,5,2,0.5,6.35,105,103.5,9,8,0.6,0.71,7.6,7.8,NA
"Tarawera","5",2001-11-21,0.8,3,0.5,9,3,6,1,9.11,188,191,5,5,1.3,0.47,7.51,7.88,NA
"Tarawera","5",2001-12-11,0.8,7,0.5,4,3,0.5,0.5,8.52,118.5,99.5,4,4,0.73,1.1,7.08,7.39,NA
"Tarawera","5",2002-01-23,2.1,7,2,9,10,0.5,0.5,6.48,89.5,105.5,11,6,0.42,0.67,7.4,7.8,NA
"Tarawera","5",2002-02-13,2.3,7,2,28,8,0.5,0.5,6.02,70.5,109.5,11,9,0.34,0.66,7.5,7.9,NA
"Tarawera","5",2002-03-20,2.7,12,5,3,2,0.5,1,6.82,89.5,124,6,6,2.1,2.2,7.6,8.04,NA
"Tarawera","5",2002-04-17,2.1,11,2,2,2,0.5,0.5,7.44,67.5,97.5,9,6,0.42,0.56,7.4,7.83,NA
"Tarawera","5",2002-05-23,2.2,7,2,0.5,5,0.5,0.5,6.65,83.5,122.5,7,7,0.47,0.5,7.4,7.8,NA
"Tarawera","5",2002-06-11,1.8,5,3,7,6,2,2,7.69,54,93,6,7,162,0.38,7.4,7.8,NA
"Tarawera","5",2002-07-25,2.2,8,7,1,4,0.5,1,9.5,86.5,161,4,6,1,5.3,7.79,7.77,NA
"Tarawera","5",2002-08-21,1.5,4,4,3,4,0.5,0.5,7.03,92.5,77.5,11,9,0.56,0.98,7.84,7.83,NA
"Tarawera","5",2002-09-25,0.7,5,4,5,8,0.5,0.5,6.77,78.5,119.5,9,11,5.8,1.1,7.74,7.91,NA
"Tarawera","5",2002-10-24,0.5,8,4,5,2,NA,NA,8.37,NA,NA,10,9,1,1.4,7.73,7.97,NA
"Tarawera","5",2002-11-22,0.7,7,4,2,6,8,0.5,8.57,56,130.5,4,6,0.43,0.69,7.6,8,NA
"Tarawera","5",2002-12-19,0.9,7,1,7,0.5,10,1,7.62,558,243,13,9,0.7,0.76,7.7,8.1,NA
"Tarawera","5",2003-01-22,1.9,8,3,0.5,1,7,0.5,5.12,83,116.5,15,9,0.45,0.73,7.5,8,NA
"Tarawera","5",2003-02-19,1.3,9,5,0.5,1,1,8,5.74,117,118,11,7,0.3,0.7,7.6,8.1,NA
"Tarawera","5",2003-03-19,2.3,11,2,3,3,13,1,6.36,113,197,12,5,0.73,0.7,7.5,8,NA
"Tarawera","5",2003-04-16,2.9,12,2,2,2,7,0.5,7.39,88,126.5,13,9,1.2,1,7.3,7.9,NA
"Tarawera","5",2003-05-27,3.4,28,2,3,3,47,0.5,6.16,163,144.5,28,9,0.5,1,7.6,7.8,NA
"Tarawera","5",2003-06-19,3.4,3,12,2,1,NA,NA,6.36,NA,NA,17,7,0.7,0.7,7.5,7.9,NA
"Tarawera","5",2003-07-23,1.9,17,3,4,2,13,2,4.96,181,NA,18,9,0.4,1.3,7.4,7.6,NA
"Tarawera","5",2003-08-20,1.1,5,5,7,4,0.5,0.5,5.43,117.5,111.5,13,9,1.3,0.62,7.7,7.7,NA
"Tarawera","5",2003-09-22,1.2,5,3,2,2,3,0.5,6.58,90,95.5,6,6,0.7,1.1,7.8,7.9,NA
"Tarawera","5",2003-10-22,0.5,8,7,10,4,0.5,0.5,5.89,69.5,93.5,6,2,0.78,0.5,7.7,8,NA
"Tarawera","5",2003-11-19,0.6,7,2,1,1,14,0.5,9.8,60,NA,9,6,0.39,0.56,7.8,8.1,NA
"Tarawera","5",2003-12-17,0.6,14,5,0.5,7,29,1,6.39,60,123,16.5,25,0.73,0.74,7.6,8,NA
"Tarawera","5",2004-01-20,1.3,12,8,0.5,12,24,0.5,10.19,134,90.5,24,8,0.2,0.24,7.8,8.1,NA
"Tarawera","5",2004-02-19,1,15,3,0.5,2,32,4,7.5,143,136,17,9,0.44,0.8,7.6,8.1,NA
"Tarawera","5",2004-04-05,3.58,12,2,4,2,13,0.5,8.59,63,108.5,11,6,0.29,0.39,7.4,7.8,NA
"Tarawera","5",2004-04-22,1.6,17,3,6,4,25,2,8.56,97,139,12.5,12,0.33,0.7,7.6,8,NA
"Tarawera","5",2004-05-19,1.7,20,7,0.5,5,26,NA,8.5,159,NA,18,11,1.2,0.63,7.6,8,NA
"Tarawera","5",2004-06-16,2,14,5,1,2,21,1,7.83,80,68,18,8,1,0.58,7.6,7.9,NA
"Tarawera","5",2004-07-28,1.9,5,5,2,0.5,0.5,4,11.33,53.5,120,10,9,0.75,0.72,7.72,7.86,NA
"Tarawera","5",2004-08-25,1.1,10,8,1,5,0.5,1,9.61,98.5,81,9,10,0.48,0.49,7.74,7.74,NA
"Tarawera","5",2004-09-30,NA,3,3,30,4,2,0.5,10.09,60,84.5,11,11,1,1.4,7.49,7.56,NA
"Tarawera","5",2004-10-20,1,5,2,5,2,6,1,8.3,143,133,9,9,0.59,0.42,7.8,8,NA
"Tarawera","5",2004-11-18,0.7,8,3,13,0.5,13,2,9.73,96,104,16,13,0.28,0.55,7.7,7.9,NA
"Tarawera","5",2004-12-21,1.2,10,3,9,2,20,0.5,11.83,103,NA,19,14,0.26,0.43,7.4,7.8,NA
"Tarawera","5",2005-01-19,1,10,3,0.5,3,15,0.5,7.64,103,136.5,16,11,0.44,0.64,7.6,8,NA
"Tarawera","5",2005-02-23,1.2,12,3,1,3,29,1,9.3,109,121,14,9,0.68,0.55,7.5,7.9,NA
"Tarawera","5",2005-03-23,1,17,3,9,8,34,0.5,9.43,116,157.5,0.5,8,0.42,0.56,7.6,8.2,NA
"Tarawera","5",2005-04-20,1.2,10,0.5,6,4,25,0.5,11.03,88,168.5,16,6,0.32,0.36,7.6,8,NA
"Tarawera","5",2005-05-17,1.4,10,3,12,8,26,0.5,6.82,72,113.5,16,4,0.25,0.61,7.6,7.8,NA
"Tarawera","5",2005-06-24,1.6,NA,NA,NA,NA,30,0.5,7.73,125,101.5,18,24,NA,NA,7.5,7.9,NA
"Tarawera","5",2005-07-19,2,15,7,1,1,20,0.5,10.39,124,104.5,18,9,0.36,0.43,7.3,7.6,NA
"Tarawera","5",2005-08-25,1.6,6,5,6,2,2,0.5,9.26,104,101.5,7,12,0.36,0.39,7.8,7.9,NA
"Tarawera","5",2005-09-21,1.2,9,5,3,0.5,9,0.5,7.84,87,165.5,12,5,0.3,0.6,7.7,7.8,NA
"Tarawera","5",2005-10-18,0.6,10,3,3,3,11,NA,9.49,130,73,19,15,0.3,0.42,7.6,7.9,NA
"Tarawera","5",2005-11-16,0.6,9,4,0.5,10,16,2,12.63,396,92,17,10,0.3,0.49,7.7,8,NA
"Tarawera","5",2005-12-14,1.5,11,4,3,18,15,0.5,6.435,10,18,16,11,0.23,0.6,7.5,7.9,NA
"Tarawera","5",2006-01-27,2.4,15,6,3,4,3,3,6.9,103,143,12,9,0.34,3.3,7.5,8.1,NA
"Tarawera","5",2006-02-21,1.5,14,5,0.5,3,31,3,8.58,129,171,13,7,0.66,0.6,7.5,8.1,NA
"Tarawera","5",2006-03-21,3.6,12,2,1,7,11,1,8.67,71,91,18,9,0.58,0.77,7.5,7.9,NA
"Tarawera","5",2006-04-19,1.3,15,3,6,3,41,4,8.29,165,182,24,13,0.31,0.46,7.4,7.9,NA
"Tarawera","5",2006-05-24,3,30,16,10,43,45,6,7.93,135,205,32,11,0.5,0.57,7.3,7.8,NA
"Tarawera","5",2006-06-21,1.8,21,13,2,14,29,3,11.63,89,100,24,12,0.42,0.66,7.4,7.8,NA
"Tarawera","5",2006-07-19,2.6,2,2,5,5,0.5,0.5,12.6,50.5,50.5,11,10,0.52,0.48,7.6,7.6,NA
"Tarawera","5",2006-08-16,2.5,NA,4,NA,4,2,1,10.35,159,185,5,7,0.53,0.63,7.7,7.8,NA
"Tarawera","5",2006-09-20,0.7,7,10,4,0.5,2,1,10.69,214,179,16,11,0.75,1.1,7.6,7.8,NA
"Tarawera","5",2006-10-25,0.4,5,3,9,12,6,12,10.11,66,116,14,14,0.29,0.6,7.6,7.9,NA
"Tarawera","5",2006-11-14,0.5,11,7,4,6,7,0.5,8.9,99,275.5,12,16,0.4,1,7.6,7.9,NA
"Tarawera","5",2006-12-13,0.8,8,13,1,6,12,6,12.1,221,190,11,13,0.47,0.6,7.6,8.1,NA
"Tarawera","5",2007-01-18,2.1,10,3,0.5,21,13,1,6.48,167,164,13,18,0.4,0.84,7.5,8,NA
"Tarawera","5",2007-02-22,1.8,11,3,12,19,18,0.5,9.6,96,148.5,11,7,0.37,0.7,7.6,8,NA
"Tarawera","5",2007-03-21,1.5,15,8,2,5,22,0.5,9.38,88,135.5,14,9,0.36,0.56,7.5,8,NA
"Tarawera","5",2007-04-24,1.8,15,7,9,30,21,2,NA,219,208,18,9,0.49,1,7.5,7.8,NA
"Tarawera","5",2007-05-23,1.6,16,5,5,11,26,NA,6,143,154,42,4,0.89,0.6,7.4,7.8,NA
"Tarawera","5",2007-06-21,2.5,5,14,8,16,34,0.5,7.99,119,172.5,32,18,0.46,0.64,7.4,7.7,NA
"Tarawera","5",2007-07-25,3,15,15,4,17,0.5,1,7.825,125.5,144,11,11,0.99,0.67,7.68,7.75,NA
"Tarawera","5",2007-08-22,1.1,3,3,0.5,0.5,0.5,0.5,9.02,97.5,107.5,18,20,0.74,0.58,7.6,7.7,NA
"Tarawera","5",2007-09-19,0.7,3,3,11,0.5,0.5,0.5,9.81,125.5,117.5,5,4,0.67,0.78,7.5,7.6,NA
"Tarawera","5",2007-10-18,1,17,10,8,8,NA,NA,10.96,209,155,16,9,0.56,1,7.4,7.9,NA
"Tarawera","5",2007-11-15,0.7,8,3,5,7,12,1,10.45,88,191,9,7,0.47,1,7.6,7.9,NA
"Tarawera","5",2007-12-13,1.3,22,8,8,2,18,1,10.3,117,114,13,4,0.52,0.85,7.4,7.7,NA
"Tarawera","5",2008-01-16,1.8,3,2,1,7,13,0.5,8.04,134,195.5,16,5,1.2,0.6,7.6,8,NA
"Tarawera","5",2008-02-20,1.5,10,0.5,19,22,18,0.5,8.11,178,657.5,13,4,0.93,0.88,7.5,7,NA
"Tarawera","5",2008-03-19,1.7,33,0.5,3,15,36,0.5,9.27,212,123.5,112,4,4.5,0.6,7.3,8,NA
"Tarawera","5",2008-04-22,2.2,18,0.5,1,1,22,1,7.91,82,158,20,5,0.3,0.52,7.4,7.9,NA
"Tarawera","5",2008-05-21,2.1,30,3,27,45,31,1,8.93,136,195,38,9,0.42,0.62,7.4,7.8,NA
"Tarawera","5",2008-06-18,2.2,37,0.5,0.5,0.5,38,0.5,9.53,108,109.5,41,5,0.6,0.5,7.3,7.8,NA
"Tarawera","5",2008-08-06,2.5,17,15,1,4,2,2,10.74,159,107,18,16,0.5,0.51,7.7,7.75,NA
"Tarawera","5",2008-08-20,2.4,NA,NA,NA,NA,0.5,0.5,8.75,134.5,169.5,16,18,0.71,0.52,7.74,7.76,NA
"Tarawera","5",2008-09-17,0.9,10,9,6,0.5,NA,NA,8.54,114,264,14,24,0.5,0.7,7.65,7.81,NA
"Tarawera","5",2008-10-30,9.6,13,4,5,14,13,0.5,7.71,74.3,80.7,11,4,0.66,1,7.58,7.91,NA
"Tarawera","5",2008-11-19,0.9,28,2,26,5,25,0.5,8.495,102.8,65.1,23,12,0.54,0.67,7.65,7.84,NA
"Tarawera","5",2008-12-22,0.9,NA,NA,NA,NA,24,0.5,9.55,41.5,40.5,24,9,0.32,0.52,7.2,7.5,NA
"Tarawera","5",2009-01-14,0.8,NA,NA,NA,NA,28,2,10.7,90.4,43.6,46,15,0.39,0.38,7.48,7.89,NA
"Tarawera","5",2009-02-18,2.2,29,2,5,5,37,1,7.36,157,121,28,6.8,0.39,0.63,7.58,8.13,NA
"Tarawera","5",2009-03-18,1.4,31,2,50,12,42.6,7.97,9.56,75.7,107.97,44,7.8,0.71,0.63,7.47,8.01,NA
"Tarawera","5",2009-04-22,1.6,28,2,5,5,34,3,8.73,86,96,37,9.8,0.7,0.5,7.4,6.8,NA
"Tarawera","5",2009-05-20,2.3,42,4.1,5,14,38.2,0.5,8.19,109.5,110.5,48,14,1.46,1.1,7.2,7.2,NA
"Tarawera","5",2009-06-23,1.9,22,7,5,5,13.2,2.05,NA,84.9,84.8,34,9.8,0.7,1,7.4,7.6,NA
