"date","lake","site","thermo_depth","schmidt_stability","strat"
"2005-12-14","Tikitapu","1",4.4384405729784,483.060814248389,1
"2005-12-14","Tarawera","5",7.44852966235966,513.773247844901,1
"2005-12-14","Okareka","1",4.75268266124018,551.557907909887,1
"2005-12-15","Okaro","1",2.59450987762978,397.750307540853,1
"2005-12-15","Rotomahana","2",6.99489857642496,445.139679909076,1
"2005-12-15","Rerewhakaaitu","1",6.74896142735358,215.105943186835,1
"2006-01-27","Rotorua","2",0,5.86301141106686,0
"2006-01-27","Rotorua","5",0,3.19725374338064,0
"2006-01-27","Tikitapu","1",12.0151304424064,632.476272245246,1
"2006-01-27","Tarawera","5",18.1230132322563,692.50801372483,1
"2006-01-27","Okareka","1",11.2840101464183,672.272714847063,1
"2006-01-31","Rotoiti","Okawa",2.55375024992756,138.786123092644,1
"2006-01-31","Rotoiti","3",2.84126616099481,653.869251815289,1
"2006-01-31","Rotoiti","4",4.44373450597915,733.703981845518,1
"2006-01-31","Okataina","1",18.3149805460574,764.753053168109,1
"2006-01-31","Rotoehu","3",2.60229634825338,125.417321222421,1
"2006-01-31","Rotoma","1",17.2919546207793,850.266285789918,1
"2006-02-02","Okaro","1",5.71863301290414,570.238984491443,1
"2006-02-02","Rotomahana","2",4.52188573513089,671.448367488407,1
"2006-02-02","Rerewhakaaitu","1",4.66744767550299,143.64037719407,1
"2006-02-21","Rotorua","2",0,94.543346645999,0
"2006-02-21","Rotorua","5",7.88063675739995,166.398357383083,1
"2006-02-21","Tikitapu","1",12.5458613946422,763.531653076575,1
"2006-02-21","Tarawera","5",19.453477903746,873.76549749009,1
"2006-02-21","Okareka","1",11.5789299629665,828.315633479198,1
"2006-02-22","Rotoiti","Okawa",0,45.5068952820716,0
"2006-02-22","Rotoiti","3",25.1789939823185,657.784899349176,1
"2006-02-22","Rotoiti","4",14.5679489618647,786.843159732832,1
"2006-02-22","Okataina","1",15.9151090054477,867.638904550442,1
"2006-02-22","Rotoehu","3",6.45143356434255,125.689206176295,1
"2006-02-22","Rotoma","1",18.6173166519058,898.468986989834,1
"2006-02-23","Okaro","1",6.36065270886024,561.498012543813,1
"2006-02-23","Rotomahana","2",17.5070047140364,661.166157797467,1
"2006-02-23","Rerewhakaaitu","1",0,86.0372807235976,0
"2006-03-21","Rotorua","2",0,77.2705606478388,0
"2006-03-21","Rotorua","5",0,62.5725446335787,0
"2006-03-21","Tikitapu","1",14.7411075369801,516.256211330627,1
"2006-03-21","Tarawera","5",21.5275518998665,618.761989177629,1
"2006-03-21","Okareka","1",14.2299033469082,534.843064616266,1
"2006-03-22","Rotoiti","Okawa",2.90185414384909,67.1973140149997,1
"2006-03-22","Rotoiti","3",19.6092730927169,460.052529274676,1
"2006-03-22","Rotoiti","4",23.7355426416365,523.171349858791,1
"2006-03-22","Okataina","1",19.5814769453554,620.924240461414,1
"2006-03-22","Rotoehu","3",2.60244704223291,67.6930116700328,1
"2006-03-22","Rotoma","1",20.8441846570702,666.157626243661,1
"2006-03-23","Okaro","1",7.24280669397381,386.58999146816,1
"2006-03-23","Rotomahana","2",19.6567169287319,429.979299792175,1
"2006-03-23","Rerewhakaaitu","1",5.26413620136396,85.3999611716084,1
"2006-04-18","Rotoiti","Okawa",0,10.0641355354641,0
"2006-04-18","Rotoiti","3",0,78.999194944316,0
"2006-04-18","Rotoiti","4",23.4094386750523,367.895259025946,1
"2006-04-18","Okataina","1",20.9908980467919,472.319989294071,1
"2006-04-18","Rotoehu","3",0,-0.528643517847961,0
"2006-04-18","Rotoma","1",24.6957248107491,500.129368900124,1
"2006-04-19","Rotorua","2",0,-9.97394943451585,0
"2006-04-19","Rotorua","5",0,4.96779149563954,0
"2006-04-19","Tikitapu","1",17.373833417435,346.453190797598,1
"2006-04-19","Tarawera","5",23.7091270621757,456.078265928093,1
"2006-04-19","Okareka","1",15.8305798527288,385.618837963671,1
"2006-04-20","Okaro","1",8.67575653430648,253.65986716786,1
"2006-04-20","Rotomahana","2",24.5572516038855,210.351717772358,1
"2006-04-20","Rerewhakaaitu","1",0,13.3874279739994,0
"2006-05-23","Rotoiti","Okawa",0,5.29450999466455,0
"2006-05-23","Rotoiti","3",0,50.6688246575507,0
"2006-05-23","Rotoiti","4",0,106.635262688848,0
"2006-05-23","Okataina","1",25.9461409974516,241.375174191946,1
"2006-05-23","Rotoehu","3",0,2.91927334080185,0
"2006-05-23","Rotoma","1",30.5447967664023,255.936780525401,1
"2006-05-24","Rotorua","2",0,-0.594725131418113,0
"2006-05-24","Rotorua","5",0,-2.39327685427889,0
"2006-05-24","Okaro","1",12.4310847371172,83.3189078065265,1
"2006-05-24","Tikitapu","1",22.6223144882518,132.880950730394,1
"2006-05-24","Tarawera","5",29.7260999933951,231.468643278364,1
"2006-05-24","Okareka","1",20.2660752023757,167.938147792793,1
"2006-05-24","Rerewhakaaitu","1",0,15.6694013675356,0
"2006-05-31","Rotomahana","2",0,-10.5154018110978,0
"2006-06-21","Rotorua","2",0,-0.0199745179528103,0
"2006-06-21","Rotorua","5",0,3.17095591705208,0
"2006-06-21","Tikitapu","1",0,1.84446925645171,0
"2006-06-21","Tarawera","5",0,56.3466799240594,0
"2006-06-21","Okareka","1",0,3.76124523023159,0
"2006-06-22","Rotoiti","Okawa",0,-0.0049789710514684,0
"2006-06-22","Rotoiti","3",0,77.5066530059298,0
"2006-06-22","Rotoiti","4",0,32.934516952503,0
"2006-06-22","Okataina","1",0,50.1005768836512,0
"2006-06-22","Rotoehu","3",0,1.44104909762641,0
"2006-06-22","Rotoma","1",0,43.109819173623,0
"2006-06-26","Okaro","1",0,-2.1525760272846,0
"2006-06-26","Rotomahana","2",0,-2.30528656751216,0
"2006-06-26","Rerewhakaaitu","1",0,2.38228463912393,0
"2006-07-18","Rotoiti","Okawa",0,14.6617938929035,0
"2006-07-18","Rotoiti","3",0,29.8988307986514,0
"2006-07-18","Rotoiti","4",0,3.99534518484598,0
"2006-07-18","Okataina","1",0,3.88181008533347,0
"2006-07-18","Rotoehu","3",0,3.40635070787513,0
"2006-07-18","Rotoma","1",0,0.593573398966279,0
"2006-07-19","Rotorua","2",0,5.25269002054176,0
"2006-07-19","Rotorua","5",0,3.05110498168979,0
"2006-07-19","Tikitapu","1",0,1.6703233740136,0
"2006-07-19","Tarawera","5",0,26.4050751526027,0
"2006-07-19","Okareka","1",0,5.89052730188858,0
"2006-07-20","Rotomahana","2",0,0.35871374610773,0
"2006-07-24","Okaro","1",0,0.591942139011407,0
"2006-07-24","Rerewhakaaitu","1",0,0.804706635757354,0
"2006-08-15","Okaro","1",0,13.4383906315598,0
"2006-08-15","Rotomahana","2",0,0.129308686655142,0
"2006-08-15","Rerewhakaaitu","1",0,4.12978952967008,0
"2006-08-16","Rotorua","2",0,-1.68787300337948,0
"2006-08-16","Rotorua","5",0,-1.17627772052664,0
"2006-08-16","Tikitapu","1",0,3.08534994097005,0
"2006-08-16","Tarawera","5",0,-0.803050850996762,0
"2006-08-16","Okareka","1",0,6.47674849777662,0
"2006-08-17","Rotoiti","Okawa",0,0.767196299810783,0
"2006-08-17","Rotoiti","3",0,29.7109452741824,0
"2006-08-17","Rotoiti","4",0,1.31061161607228,0
"2006-08-17","Okataina","1",0,0.926164887790747,0
"2006-08-17","Rotoehu","3",0,10.5182186474205,0
"2006-08-17","Rotoma","1",0,0.0944895101784095,0
"2006-09-19","Rotoiti","Okawa",0,1.54366722228979,0
"2006-09-19","Rotoiti","3",0,11.1929697151875,0
"2006-09-19","Rotoiti","4",0,30.4991410700983,0
"2006-09-19","Okataina","1",0,33.509655642767,0
"2006-09-19","Rotoehu","3",0,14.9351672690404,0
"2006-09-19","Rotoma","1",0,52.6643586185603,0
"2006-09-20","Rotorua","2",0,-0.0975240513818352,0
"2006-09-20","Rotorua","5",0,-0.474500047580411,0
"2006-09-20","Tikitapu","1",0,49.4692904445288,0
"2006-09-20","Tarawera","5",0,26.341238832386,0
"2006-09-20","Okareka","1",0,46.8456857631499,0
"2006-09-21","Okaro","1",7.30593221223508,62.6377002036609,1
"2006-09-21","Rotomahana","2",0,2.25705976031726,0
"2006-09-21","Rerewhakaaitu","1",0,5.20084792963082,0
"2006-10-25","Rotorua","2",0,7.49242769175749,0
"2006-10-25","Rotorua","5",0,4.26472801013789,0
"2006-10-25","Tikitapu","1",12.5714948308922,164.485983297083,1
"2006-10-25","Tarawera","5",27.3441807531825,143.116522102759,1
"2006-10-25","Okareka","1",15.8920517943159,200.927114668585,1
"2006-10-31","Rotoiti","Okawa",0,17.7061801534865,0
"2006-10-31","Rotoiti","3",0,71.058220307389,0
"2006-10-31","Rotoiti","4",30.9575783179964,108.036250559871,1
"2006-10-31","Okataina","1",24.1441665654861,157.540005113683,1
"2006-10-31","Rotoehu","3",0,10.7485429393152,0
"2006-10-31","Rotoma","1",20.4751031776299,187.103824887294,1
"2006-11-03","Okaro","1",9.27020960459172,215.352499832241,1
"2006-11-03","Rotomahana","2",1.5,133.772772550834,1
"2006-11-03","Rerewhakaaitu","1",0,33.3473574917432,0
"2006-11-13","Rotoiti","Okawa",0,34.0554650262813,0
"2006-11-13","Rotoiti","3",2.04005546693622,102.668085409886,1
"2006-11-13","Rotoiti","4",21.7958405620774,181.311505215718,1
"2006-11-13","Okataina","1",20.4988653533838,225.9398462264,1
"2006-11-13","Rotoehu","3",0,37.2979189356159,0
"2006-11-13","Rotoma","1",17.699323746308,258.161208459711,1
"2006-11-14","Rotorua","2",0,20.522163522231,0
"2006-11-14","Rotorua","5",0,28.5751202774412,0
"2006-11-14","Tikitapu","1",14.3585570108793,259.035091263426,1
"2006-11-14","Tarawera","5",21.7834790257128,232.763739470399,1
"2006-11-14","Okareka","1",14.443238050025,286.632303013395,1
"2006-11-16","Okaro","1",4.33837081190501,324.327927922851,1
"2006-11-16","Rotomahana","2",15.3785710246229,208.262865483212,1
"2006-11-16","Rerewhakaaitu","1",0,70.5954364655946,0
"2006-12-13","Rotorua","2",0,25.9804457983103,0
"2006-12-13","Rotorua","5",0,33.6730161590679,0
"2006-12-13","Tikitapu","1",14.7603429933334,403.790211240046,1
"2006-12-13","Tarawera","5",23.854463235293,377.00800344548,1
"2006-12-13","Okareka","1",14.6497787767051,437.855410258076,1
"2006-12-14","Rotoiti","Okawa",0,29.7899618494976,0
"2006-12-14","Rotoiti","3",18.6588652079256,166.976567308729,1
"2006-12-14","Rotoiti","4",24.8056983030168,341.079328341071,1
"2006-12-14","Okataina","1",18.0151893925453,410.350864977137,1
"2006-12-14","Rotoehu","3",0,46.7213280691773,0
"2006-12-14","Rotoma","1",22.2030022923137,460.908330870549,1
"2006-12-15","Okaro","1",8.34101873709716,418.41370541265,1
"2006-12-15","Rotomahana","2",17.5539925286502,340.001846170434,1
"2006-12-15","Rerewhakaaitu","1",4.31131213461331,88.6286396781169,1
"2007-01-17","Rotoiti","Okawa",2.99912654891467,79.3359672743697,1
"2007-01-17","Rotoiti","3",2.62795179457308,548.083424283458,1
"2007-01-17","Rotoiti","4",3.37797854427671,605.504735312326,1
"2007-01-17","Okataina","1",17.2534625730191,708.679270692697,1
"2007-01-17","Rotoehu","3",2.60738265681435,103.022606399494,1
"2007-01-17","Rotoma","1",23.9613396184575,730.956030582229,1
"2007-01-18","Rotorua","2",0,90.5382506873655,0
"2007-01-18","Rotorua","5",0,109.132120919382,0
"2007-01-18","Tikitapu","1",13.6236805157138,603.710691523217,1
"2007-01-18","Tarawera","5",16.4765476812505,683.460460086498,1
"2007-01-18","Okareka","1",7.56036140426747,682.921998548616,1
"2007-01-19","Okaro","1",8.43307232651984,509.720449670543,1
"2007-01-19","Rotomahana","2",6.73781553587178,579.770182859194,1
"2007-01-19","Rerewhakaaitu","1",4.93277888405067,129.407241423073,1
"2007-02-21","Okaro","1",5.94348515342848,588.236528412717,1
"2007-02-21","Rotomahana","2",14.6277933648751,695.212154913485,1
"2007-02-21","Rerewhakaaitu","1",1.5,113.694610980004,1
"2007-02-22","Rotorua","2",0,100.537114387856,0
"2007-02-22","Rotorua","5",0,33.5434511583162,0
"2007-02-22","Tikitapu","1",12.2473158813164,767.103849540622,1
"2007-02-22","Tarawera","5",14.7549350889616,858.559173857756,1
"2007-02-22","Okareka","1",10.9365118135809,818.67247452554,1
"2007-02-26","Rotoiti","Okawa",0,22.0867371581717,0
"2007-02-26","Rotoiti","3",13.9541514543963,638.692921995724,1
"2007-02-26","Rotoiti","4",19.2287358111893,776.095343222294,1
"2007-02-26","Okataina","1",12.2194488061055,851.46504663252,1
"2007-02-26","Rotoehu","3",4.50621831807418,93.1208733695958,1
"2007-02-26","Rotoma","1",16.2439722530086,892.333893155241,1
"2007-03-20","Rotoiti","Okawa",0,7.04543863242841,0
"2007-03-20","Rotoiti","3",20.29662694796,384.857035124878,1
"2007-03-20","Rotoiti","4",22.3925463864526,542.29669524551,1
"2007-03-20","Okataina","1",19.635225727759,643.065128678126,1
"2007-03-20","Rotoehu","3",0,14.7708897882575,0
"2007-03-20","Rotoma","1",20.6406033555589,706.807381405484,1
"2007-03-21","Rotorua","2",0,-6.90156758070663,0
"2007-03-21","Rotorua","5",0,6.33285846816381,0
"2007-03-21","Tikitapu","1",14.5375764668962,463.030991013681,1
"2007-03-21","Tarawera","5",19.5597834378961,662.828758805456,1
"2007-03-21","Okareka","1",14.1746901193323,581.737361524437,1
"2007-03-22","Okaro","1",8.44693353102778,366.461148071129,1
"2007-03-22","Rotomahana","2",20.6475544776937,458.157092807119,1
"2007-03-22","Rerewhakaaitu","1",0,44.3170570621461,0
"2007-04-23","Rotoiti","Okawa",0,7.56425297348753,0
"2007-04-23","Rotoiti","3",29.5,202.867792456089,1
"2007-04-23","Rotoiti","4",25.4094772525159,334.985015181397,1
"2007-04-23","Okataina","1",22.5347752570508,484.205791349312,1
"2007-04-23","Rotoehu","3",0,19.8148972283228,0
"2007-04-23","Rotoma","1",24.5904085130785,520.186252607625,1
"2007-04-24","Rotorua","2",0,7.86952840385808,0
"2007-04-24","Rotorua","5",0,24.9003964492404,0
"2007-04-24","Tikitapu","1",17.3028767107903,322.134152864962,1
"2007-04-24","Tarawera","5",24.4005341598643,475.51261421918,1
"2007-04-24","Okareka","1",16.6627004866732,396.392339884798,1
"2007-04-26","Okaro","1",9.66766840146998,228.629698026257,1
"2007-04-26","Rotomahana","2",25.7931184791183,199.856702294643,1
"2007-04-26","Rerewhakaaitu","1",0,25.993144450873,0
"2007-05-22","Rotoiti","Okawa",0,3.85481519804642,0
"2007-05-22","Rotoiti","3",0,39.6234307359334,0
"2007-05-22","Rotoiti","4",29.5595782553867,194.44171245595,1
"2007-05-22","Okataina","1",25.5085984044385,327.261871377276,1
"2007-05-22","Rotoehu","3",0,21.8703818457691,0
"2007-05-22","Rotoma","1",27.3636741338584,361.06707055355,1
"2007-05-23","Tikitapu","1",20.1385825695766,214.722962733982,1
"2007-05-23","Tarawera","5",28.1897352573818,334.263128177524,1
"2007-05-23","Okareka","1",18.5818420113702,251.016018879875,1
"2007-05-24","Okaro","1",11.540546253637,156.934270948034,1
"2007-05-24","Rotomahana","2",0,44.1488751413574,0
"2007-05-24","Rerewhakaaitu","1",0,10.6648093708383,0
"2007-06-19","Okaro","1",0,3.46136505259349,0
"2007-06-19","Rotomahana","2",0,-20.2283132789044,0
"2007-06-19","Rerewhakaaitu","1",0,7.48790083746846,0
"2007-06-20","Rotoiti","Okawa",0,0.915683378451076,0
"2007-06-20","Rotoiti","3",0,57.3584563344819,0
"2007-06-20","Rotoiti","4",0,18.4686298976162,0
"2007-06-20","Okataina","1",33.7933490334028,100.595383754256,1
"2007-06-20","Rotoehu","3",0,-1.25390187442181,0
"2007-06-20","Rotoma","1",36.1301530826415,117.08923178702,1
"2007-06-21","Rotorua","2",0,1.5659855071546,0
"2007-06-21","Rotorua","5",0,3.93895030146963,0
"2007-06-21","Tikitapu","1",0,1.11042490127539,0
"2007-06-21","Tarawera","5",36.1843529926514,111.853514517439,1
"2007-06-21","Okareka","1",0,46.772695977374,0
"2007-07-24","Okataina","1",0,-1.87443063993362,0
"2007-07-24","Rotoehu","3",0,1.50793056378439,0
"2007-07-25","Rotorua","2",0,2.86850574434919,0
"2007-07-25","Rotorua","5",0,2.8413588521238,0
"2007-07-25","Tikitapu","1",0,3.49770182459661,0
"2007-07-25","Tarawera","5",0,0.14966966013293,0
"2007-07-25","Okareka","1",0,3.70854117978482,0
"2007-07-25","Rotoiti","Okawa",0,-0.077567538384361,0
"2007-07-25","Rotoiti","3",0,20.7913919756276,0
"2007-07-25","Rotoiti","4",0,0.784148346791878,0
"2007-07-25","Rotoma","1",0,-4.14198232728793,0
"2007-08-21","Rotoiti","Okawa",0,3.6240201522252,0
"2007-08-21","Rotoiti","3",0,9.34718205736244,0
"2007-08-21","Rotoiti","4",0,7.73121063356905,0
"2007-08-21","Okataina","1",0,-1.74561996263409,0
"2007-08-21","Rotoehu","3",0,13.97408215679,0
"2007-08-21","Rotoma","1",0,-1.09211887485884,0
"2007-08-22","Rotorua","2",0,-3.94369234876789,0
"2007-08-22","Rotorua","5",0,0.941824923283467,0
"2007-08-22","Tikitapu","1",0,11.6659246372331,0
"2007-08-22","Tarawera","5",0,3.74298761267231,0
"2007-08-22","Okareka","1",0,12.9805395393899,0
"2007-08-23","Okaro","1",0,12.2318464930929,0
"2007-08-23","Rotomahana","2",0,3.1966619184096,0
"2007-08-23","Rerewhakaaitu","1",0,6.61922316593464,0
"2007-09-18","Rotoiti","Okawa",0,8.60168832451995,0
"2007-09-18","Rotoiti","3",4.0055816238352,52.9600209123132,1
"2007-09-18","Rotoiti","4",0,26.7716597149432,0
"2007-09-18","Okataina","1",0,32.5334743853873,0
"2007-09-18","Rotoehu","3",6.24573353704746,67.6079697091877,1
"2007-09-18","Rotoma","1",0,56.4438813336853,0
"2007-09-19","Rotorua","2",0,58.9389902706389,0
"2007-09-19","Rotorua","5",0,48.6147583756756,0
"2007-09-19","Tikitapu","1",1.5,55.3382567956046,1
"2007-09-19","Tarawera","5",1.5,62.1357495769467,1
"2007-09-19","Okareka","1",3.83789281502449,78.4406718610864,1
"2007-09-20","Okaro","1",3.0738523809251,94.6213688749249,1
"2007-09-20","Rotomahana","2",0,64.3931419211644,0
"2007-09-20","Rerewhakaaitu","1",8.37815187666315,59.7628724179778,1
"2007-10-16","Rotoiti","Okawa",0,2.03219799396656,0
"2007-10-16","Rotoiti","3",0,36.4220933471429,0
"2007-10-16","Rotoiti","4",0,75.3460329934128,0
"2007-10-16","Okataina","1",21.5687626710948,110.023268057458,1
"2007-10-16","Rotoehu","3",0,7.75455865958297,0
"2007-10-16","Rotoma","1",21.599864787396,132.149373567849,1
"2007-10-18","Rotorua","2",0,3.52414789419266,0
"2007-10-18","Rotorua","5",0,-1.95540661790084,0
"2007-10-18","Tikitapu","1",13.525168524697,114.07063886377,1
"2007-10-18","Tarawera","5",0,85.6102492593579,0
"2007-10-18","Okareka","1",15.5708050761996,150.841363351571,1
"2007-10-24","Okaro","1",1.5,150.751176032235,1
"2007-10-24","Rotomahana","2",0,52.1217350588967,0
"2007-10-24","Rerewhakaaitu","1",0,34.2972794950676,0
"2007-11-13","Rotoiti","Okawa",3.53950669515441,63.6043154680158,1
"2007-11-13","Rotoiti","3",6.64818052357883,185.580002795507,1
"2007-11-13","Rotoiti","4",4.25523765071375,186.272355693422,1
"2007-11-13","Okataina","1",9.48365599060959,289.181521551455,1
"2007-11-13","Rotoehu","3",0,55.5110996551585,0
"2007-11-13","Rotoma","1",11.2849769505757,349.687363324555,1
"2007-11-15","Rotorua","2",0,20.1948990566699,0
"2007-11-15","Rotorua","5",0,8.96898520742203,0
"2007-11-15","Tikitapu","1",12.3535642844769,214.343657990365,1
"2007-11-15","Tarawera","5",18.4496987789754,239.098689654875,1
"2007-11-15","Okareka","1",8.86948706847536,324.670759893257,1
"2007-11-16","Okaro","1",5.05367068240611,214.237547158481,1
"2007-11-16","Rotomahana","2",13.8496451909165,179.005436300309,1
"2007-11-16","Rerewhakaaitu","1",13.4897239237155,303.153847447656,1
"2007-12-11","Rotoiti","Okawa",0,0.881737522738516,0
"2007-12-11","Rotoiti","3",17.0775685791316,433.634994513096,1
"2007-12-11","Rotoiti","4",15.8916403068653,413.821585949566,1
"2007-12-11","Okataina","1",21.5981956442772,431.825800599804,1
"2007-12-11","Rotoehu","3",0,-3.0028340319829,0
"2007-12-11","Rotoma","1",15.1603591870199,506.317757349182,1
"2007-12-13","Rotorua","2",0,14.6533099413321,0
"2007-12-13","Rotorua","5",0,9.26020034275703,0
"2007-12-13","Tikitapu","1",11.471166722389,443.417445375052,1
"2007-12-13","Tarawera","5",29.1346177686606,433.604199194126,1
"2007-12-13","Okareka","1",10.5242004826534,507.823825433218,1
"2007-12-14","Okaro","1",4.67381160547505,378.687320781993,1
"2007-12-14","Rotomahana","2",1.5,434.478191208907,1
"2007-12-14","Rerewhakaaitu","1",2.66179687221377,103.47038402771,1
"2008-01-07","Rotoiti","3",2.69019526061432,417.681848350534,1
"2008-01-07","Rotoiti","4",13.5684996905667,494.891128400033,1
"2008-01-07","Rotoehu","3",5.21163383257476,168.841274727646,1
"2008-01-07","Rotoma","1",15.6616553897572,625.198359377052,1
"2008-01-15","Rotoiti","Okawa",0,12.4738781314288,0
"2008-01-15","Okataina","1",14.5577168334639,850.350119963647,1
"2008-01-16","Rotorua","5",10.4568678808541,117.702597231863,1
"2008-01-16","Tarawera","5",18.5773931342202,828.085413659234,1
"2008-01-16","Okareka","1",10.5051729126812,847.953639714548,1
"2008-01-17","Rotomahana","2",11.5761000625484,718.091850008328,1
"2008-01-24","Okaro","1",4.76670600901204,518.769302396103,1
"2008-01-30","Tikitapu","1",12.0530604973192,794.373939614029,1
"2008-01-30","Rerewhakaaitu","1",12.5,139.476825782289,1
"2008-02-19","Rotoiti","Okawa",0,42.0155552460034,0
"2008-02-19","Rotoiti","3",17.4842869009323,613.228594969115,1
"2008-02-19","Rotoiti","4",15.5669626910526,684.757982122207,1
"2008-02-19","Okataina","1",16.50289791195,796.048928621519,1
"2008-02-19","Rotoehu","3",0,47.464697436234,0
"2008-02-19","Rotoma","1",17.5736115594948,811.618617476827,1
"2008-02-20","Rotorua","2",0,78.2757566877216,0
"2008-02-20","Rotorua","5",0,53.9489358886358,0
"2008-02-20","Tikitapu","1",13.2421171589024,690.967895930951,1
"2008-02-20","Tarawera","5",18.4960606972011,784.448484976489,1
"2008-02-20","Okareka","1",12.3713297320334,721.731703948589,1
"2008-02-21","Okaro","1",6.46935227000915,526.49259611564,1
"2008-02-21","Rotomahana","2",14.8759691779126,589.46286337793,1
"2008-02-21","Rerewhakaaitu","1",3.53959637216936,81.1340948463322,1
"2008-03-18","Rotoiti","Okawa",0,9.88506134445249,0
"2008-03-18","Rotoiti","3",19.7669007091377,561.450399418367,1
"2008-03-18","Rotoiti","4",19.3117460454549,547.673083997021,1
"2008-03-18","Okataina","1",20.1966270873441,683.79061073489,1
"2008-03-18","Rotoehu","3",0,38.3549391489475,0
"2008-03-18","Rotoma","1",20.5708299294485,708.875407817575,1
"2008-03-19","Rotorua","2",0,63.4375852470861,0
"2008-03-19","Rotorua","5",0,30.636867906566,0
"2008-03-19","Tikitapu","1",14.7713427998473,600.268476237438,1
"2008-03-19","Tarawera","5",20.0143254788811,695.107450298039,1
"2008-03-19","Okareka","1",13.5399285036806,625.867997164241,1
"2008-03-20","Okaro","1",7.5143806785859,442.238165409141,1
"2008-03-20","Rotomahana","2",17.8037010281669,481.80519805957,1
"2008-03-23","Rerewhakaaitu","1",0,63.6159055025357,0
"2008-04-21","Rotoiti","Okawa",0,6.34424339083087,0
"2008-04-21","Rotoiti","3",24.8870829191177,327.138681873333,1
"2008-04-21","Rotoiti","4",21.5895406908539,350.38508039123,1
"2008-04-21","Okataina","1",23.6037976599733,501.626799007897,1
"2008-04-21","Rotoehu","3",0,15.9186464003999,0
"2008-04-21","Rotoma","1",23.4533827615617,503.037212330897,1
"2008-04-22","Rotorua","2",0,-18.2278940639483,0
"2008-04-22","Rotorua","5",0,8.85315147118749,0
"2008-04-22","Tikitapu","1",17.5226971205379,365.447038488381,1
"2008-04-22","Tarawera","5",22.6023063940087,484.04207894849,1
"2008-04-22","Okareka","1",15.307468662261,389.47060471136,1
"2008-04-23","Okaro","1",9.53180197246488,209.554047949092,1
"2008-04-23","Rotomahana","2",22.9828422507058,205.854499683414,1
"2008-04-23","Rerewhakaaitu","1",0,14.7042802092803,0
"2008-05-20","Rotoiti","Okawa",0,1.64112931050519,0
"2008-05-20","Rotoiti","3",0,47.4529367337487,0
"2008-05-20","Rotoiti","4",0,100.683375179032,0
"2008-05-20","Okataina","1",26.5840726913981,279.029245445945,1
"2008-05-20","Rotoehu","3",0,8.80440085051007,0
"2008-05-20","Rotoma","1",29.4283930225973,261.365623839325,1
"2008-05-21","Rotorua","2",0,-0.868403906801701,0
"2008-05-21","Rotorua","5",0,2.36958051866252,0
"2008-05-21","Tikitapu","1",22.2467318125567,165.278865623429,1
"2008-05-21","Tarawera","5",28.5269585566736,245.114052871024,1
"2008-05-21","Okareka","1",20.3720578880153,171.025941571871,1
"2008-05-22","Okaro","1",0,55.1763976289885,0
"2008-05-22","Rotomahana","2",0,5.82779603123427,0
"2008-05-22","Rerewhakaaitu","1",0,-5.41065719457291,0
"2008-06-18","Rotorua","2",0,-7.66990223872529,0
"2008-06-18","Rotorua","5",0,-2.10197952109366,0
"2008-06-18","Tikitapu","1",0,1.97051490038815,0
"2008-06-18","Tarawera","5",36.7701195391256,103.89072471967,1
"2008-06-18","Okareka","1",0,12.9580590045418,0
"2008-06-19","Okaro","1",0,0.591844601038724,0
"2008-06-19","Rotomahana","2",0,-2.90031999233004,0
"2008-06-19","Rerewhakaaitu","1",0,4.53729832990653,0
"2008-06-20","Rotoiti","Okawa",0,0.165562181038943,0
"2008-06-20","Rotoiti","3",0,11.7487147190509,0
"2008-06-20","Rotoiti","4",0,-7.44059654589572,0
"2008-06-20","Okataina","1",33.0490071195614,104.35247994458,1
"2008-06-20","Rotoehu","3",0,3.3927201881371,0
"2008-06-20","Rotoma","1",0,100.505865190901,0
"2008-08-05","Rotoiti","Okawa",0,1.49989086845546,0
"2008-08-05","Rotoiti","3",0,4.57045689805175,0
"2008-08-05","Rotoiti","4",0,3.70112089233379,0
"2008-08-05","Okataina","1",0,-0.0565907046032228,0
"2008-08-05","Rotoehu","3",0,1.53652557548494,0
"2008-08-05","Rotoma","1",0,-1.07533125253248,0
"2008-08-06","Rotorua","2",0,-2.14788644992985,0
"2008-08-06","Rotorua","5",0,0.758769401139091,0
"2008-08-06","Tikitapu","1",0,3.48843710117625,0
"2008-08-06","Tarawera","5",0,-0.609855909368303,0
"2008-08-06","Okareka","1",0,4.01104733991168,0
"2008-09-25","Rotomahana","2",13.5730365590795,95.1356471742298,1
"2008-10-21","Rotoiti","Okawa",0,20.2566170349283,0
"2008-10-21","Rotoiti","3",18.0998302488951,111.943452868653,1
"2008-10-21","Rotoiti","4",6.55689997337152,150.566840241234,1
"2008-10-21","Okataina","1",17.7322777575328,160.125995063438,1
"2008-10-21","Rotoehu","3",0,16.5011288553195,0
"2008-10-21","Rotoma","1",17.4281782653011,200.763701837859,1
"2008-10-22","Rotorua","2",0,14.0469207360372,0
"2008-10-22","Rotorua","5",0,41.3174213652308,0
"2008-11-10","Rotoiti","Okawa",0,18.5207218357455,0
"2008-11-18","Rotoiti","3",3.261124642332,228.083789376234,1
"2008-11-18","Rotoiti","4",8.10562928619895,290.49985617928,1
"2008-11-18","Okataina","1",18.5078774122281,300.014741415377,1
"2008-11-18","Rotoehu","3",7.38804110858385,82.2295787095726,1
"2008-11-18","Rotoma","1",19.0974716420139,385.835337765725,1
